year,month,day_of_week,day_night,accident_severity,accident_type,killed,severly_injured,lightly_injured,injured_pedestrians,casualties_ages_0-19,casualties_ages_20-64,casualties_ages_65_plus,total_casualties,vehicle_count,drivers,road_type,localization_quality,settlement,road1,location,road2,road3,road4,source_road
2009,February,Friday,Night,Light,Front to side collision,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,2.0,2.0,Junction,Exact,,4.0,,57.0,,,4
2009,December,Friday,Night,Light,Drive off road or on paveway,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,Junction,Exact,,4.0,,,,,4
2009,June,Saturday,Night,Light,Drive off road or on paveway,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,Not junction,Exact,,4.0,185.5,,,,4
2009,January,Saturday,Night,Light,Front to rear collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Not junction,Centered,,4.0,222.0,,,,4
2009,September,Sunday,Night,Light,Hit an object,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Not junction,Centered,,4.0,222.0,,,,4
2009,December,Friday,Night,Light,Front to rear collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Not junction,Exact,,4.0,223.1,,,,4
2009,October,Friday,Night,Light,Hit an object,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,Not junction,Exact,,4.0,153.0,,,,4
2009,July,Sunday,Night,Light,Hit an object,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,1.0,1.0,Not junction,Centered,,4.0,220.0,,,,4
2009,July,Monday,Night,Light,Slip,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,Not junction,Exact,,4.0,185.2,,,,4
2009,June,Saturday,Night,Light,Hit an object,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,Not junction,Exact,,4.0,231.3,,,,4
2009,January,Thursday,Night,Fatal,Hit an object,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,Not junction,Exact,,4.0,229.5,,,,4
2009,January,Thursday,Night,Severe,Front to rear collision,0.0,2.0,3.0,1.0,0.0,5.0,0.0,5.0,3.0,3.0,Not junction,Exact,,4.0,229.5,,,,4
2009,May,Saturday,Night,Light,Hit an object,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,Not junction,Exact,,4.0,198.1,,,,4
2009,September,Friday,Night,Light,Hit an object,0.0,0.0,3.0,0.0,1.0,2.0,0.0,3.0,1.0,1.0,Not junction,Centered,,4.0,238.0,,,,4
2009,October,Saturday,Day,Light,Hit an object,0.0,0.0,4.0,0.0,1.0,3.0,0.0,4.0,1.0,1.0,Not junction,Exact,,4.0,142.0,,,,4
2009,October,Friday,Day,Light,Hit an object,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,Not junction,Exact,,4.0,149.0,,,,4
2009,May,Tuesday,Night,Light,Drive off road or on paveway,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,Not junction,Exact,,4.0,227.4,,,,4
2009,September,Wednesday,Night,Light,Hit an object,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,Not junction,Exact,,4.0,168.6,,,,4
2009,November,Thursday,Night,Light,Roll over,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,Not junction,Exact,,4.0,167.6,,,,4
2009,December,Sunday,Night,Severe,Front to side collision,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Not junction,Exact,,4.0,225.2,,,,4
2009,September,Sunday,Day,Light,Front to rear collision,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,Not junction,Exact,,4.0,237.0,,,,4
2009,May,Monday,Day,Light,Front to side collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Not junction,Exact,,4.0,155.0,,,,4
2009,June,Wednesday,Day,Light,Front to side collision,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,4.0,4.0,Not junction,Exact,,4.0,224.5,,,,4
2009,July,Friday,Day,Light,Hit an object,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,Not junction,Exact,,4.0,166.2,,,,4
2009,August,Tuesday,Day,Severe,Hit an object,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,Not junction,Exact,,4.0,193.1,,,,4
2009,February,Monday,Day,Light,Front to side collision,0.0,0.0,6.0,0.0,2.0,4.0,0.0,6.0,2.0,2.0,Not junction,Exact,,4.0,196.2,,,,4
2009,June,Tuesday,Day,Light,Side to side collision,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,Not junction,Centered,,4.0,220.0,,,,4
2009,April,Saturday,Day,Light,Roll over,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,Not junction,Exact,,4.0,192.6,,,,4
2009,January,Thursday,Day,Light,Front to rear collision,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,5.0,5.0,Not junction,Exact,,4.0,165.1,,,,4
2009,June,Thursday,Day,Light,Front end collision,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,Not junction,Exact,,4.0,154.0,,,,4
2009,December,Tuesday,Day,Fatal,Front to side collision,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,Not junction,Exact,,4.0,243.2,,,,4
2009,December,Tuesday,Day,Light,Front to side collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Not junction,Centered,,4.0,142.0,,,,4
2009,December,Sunday,Day,Light,Side to side collision,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,3.0,3.0,Not junction,Exact,,4.0,245.0,,,,4
2009,January,Friday,Day,Light,Front to side collision,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,Not junction,Exact,,4.0,237.2,,,,4
2009,August,Tuesday,Day,Light,Front to side collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Not junction,Centered,,4.0,220.0,,,,4
2009,January,Friday,Day,Light,Front to rear collision,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,4.0,4.0,Not junction,Exact,,4.0,220.2,,,,4
2009,May,Sunday,Day,Light,Front to rear collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Not junction,Exact,,4.0,151.0,,,,4
2009,October,Thursday,Day,Light,Hit an object,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,Not junction,Exact,,4.0,167.4,,,,4
2009,October,Tuesday,Day,Light,Pedestrian,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,Not junction,Centered,,4.0,219.0,,,,4
2009,May,Wednesday,Day,Light,Front to rear collision,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,2.0,2.0,Not junction,Centered,,4.0,219.0,,,,4
2009,July,Monday,Day,Severe,Front end collision,0.0,2.0,6.0,0.0,2.0,6.0,0.0,8.0,5.0,5.0,Not junction,Exact,,4.0,175.4,,,,4
2009,November,Saturday,Day,Light,Front to side collision,0.0,0.0,5.0,0.0,1.0,4.0,0.0,5.0,2.0,2.0,Not junction,Exact,,4.0,168.7,,,,4
2009,May,Sunday,Day,Light,Drive off road or on paveway,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,Not junction,Exact,,4.0,233.4,,,,4
2009,January,Tuesday,Day,Light,Pedestrian,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,Not junction,Centered,,4.0,219.0,,,,4
2009,May,Tuesday,Day,Light,Front to rear collision,0.0,0.0,6.0,0.0,3.0,3.0,0.0,6.0,2.0,2.0,Not junction,Exact,,4.0,230.5,,,,4
2009,November,Friday,Day,Severe,Front to side collision,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,Not junction,Exact,,4.0,158.0,,,,4
2009,January,Saturday,Day,Light,Front to rear collision,0.0,0.0,5.0,0.0,2.0,3.0,0.0,5.0,2.0,2.0,Not junction,Centered,,4.0,222.0,,,,4
2009,August,Sunday,Day,Fatal,Pedestrian,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,Not junction,Exact,,4.0,224.6,,,,4
2009,July,Tuesday,Day,Severe,Pedestrian,0.0,1.0,3.0,1.0,1.0,3.0,0.0,4.0,1.0,1.0,Not junction,Exact,,4.0,228.1,,,,4
2009,December,Tuesday,Day,Light,Front to rear collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Not junction,Exact,,4.0,175.5,,,,4
2009,January,Friday,Day,Light,Front to rear collision,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,3.0,3.0,Not junction,Exact,,4.0,174.0,,,,4
2009,April,Thursday,Day,Light,Front to side collision,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,Not junction,Exact,,4.0,222.1,,,,4
2009,February,Monday,Day,Severe,Front to side collision,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,Not junction,Exact,,4.0,228.1,,,,4
2009,July,Wednesday,Day,Light,Front to rear collision,0.0,0.0,5.0,0.0,0.0,5.0,0.0,5.0,2.0,2.0,Not junction,Exact,,4.0,224.0,,,,4
2009,August,Thursday,Day,Light,Front to rear collision,0.0,0.0,7.0,0.0,0.0,7.0,0.0,7.0,4.0,4.0,Not junction,Exact,,4.0,238.0,,,,4
2009,July,Friday,Day,Light,Front to rear collision,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,Not junction,Exact,,4.0,237.5,,,,4
2009,February,Sunday,Day,Light,Front to side collision,0.0,0.0,3.0,0.0,1.0,2.0,0.0,3.0,2.0,2.0,Not junction,Exact,,4.0,178.5,,,,4
2009,November,Friday,Day,Light,Front to rear collision,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,4.0,4.0,Not junction,Exact,,4.0,237.0,,,,4
2009,September,Thursday,Day,Severe,Front end collision,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,4.0,Not junction,Exact,,4.0,173.1,,,,4
2009,January,Sunday,Day,Light,Front to side collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Not junction,Exact,,4.0,246.4,,,,4
2009,February,Thursday,Day,Light,Side to side collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Not junction,Exact,,4.0,224.0,,,,4
2009,June,Saturday,Day,Light,Front to rear collision,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,2.0,2.0,Not junction,Exact,,4.0,178.1,,,,4
2009,June,Thursday,Day,Light,Front to rear collision,0.0,0.0,3.0,0.0,1.0,2.0,0.0,3.0,4.0,4.0,Not junction,Exact,,4.0,172.1,,,,4
2009,February,Friday,Day,Severe,Front to rear collision,0.0,2.0,1.0,0.0,0.0,3.0,0.0,3.0,2.0,2.0,Not junction,Exact,,4.0,225.4,,,,4
2009,March,Monday,Day,Light,Front to rear collision,0.0,0.0,4.0,0.0,2.0,2.0,0.0,4.0,3.0,3.0,Not junction,Exact,,4.0,173.1,,,,4
2009,July,Friday,Day,Light,Front to rear collision,0.0,0.0,6.0,0.0,3.0,3.0,0.0,6.0,2.0,2.0,Not junction,Exact,,4.0,233.6,,,,4
2009,December,Friday,Day,Light,Front to rear collision,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,2.0,2.0,Not junction,Exact,,4.0,170.2,,,,4
2009,April,Tuesday,Day,Light,Front to rear collision,0.0,0.0,8.0,0.0,0.0,8.0,0.0,8.0,2.0,2.0,Not junction,Exact,,4.0,177.4,,,,4
2009,May,Sunday,Day,Light,Hit an object,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Not junction,Exact,,4.0,143.0,,,,4
2009,September,Sunday,Day,Light,Front to side collision,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,2.0,2.0,Not junction,Exact,,4.0,178.4,,,,4
2009,July,Wednesday,Day,Light,Front to rear collision,0.0,0.0,7.0,0.0,3.0,3.0,1.0,7.0,3.0,3.0,Not junction,Exact,,4.0,230.1,,,,4
2009,January,Tuesday,Day,Light,Front to rear collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,Not junction,Exact,,4.0,174.1,,,,4
2009,February,Sunday,Day,Light,Front to rear collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,Not junction,Exact,,4.0,170.1,,,,4
2009,August,Monday,Day,Light,Front to rear collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Not junction,Exact,,4.0,226.0,,,,4
2009,April,Tuesday,Day,Light,Front to rear collision,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0,Not junction,Exact,,4.0,226.7,,,,4
2009,November,Saturday,Day,Light,Front to rear collision,0.0,0.0,4.0,0.0,2.0,2.0,0.0,4.0,2.0,2.0,Not junction,Exact,,4.0,238.0,,,,4
2009,August,Sunday,Day,Light,Front to side collision,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,Not junction,Exact,,4.0,178.5,,,,4
2009,March,Monday,Day,Severe,Front to rear collision,0.0,1.0,10.0,0.0,3.0,8.0,0.0,11.0,2.0,2.0,Not junction,Exact,,4.0,162.5,,,,4
2009,July,Monday,Day,Light,Front to side collision,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,Not junction,Exact,,4.0,238.2,,,,4
2009,February,Sunday,Day,Light,Front to rear collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,Not junction,Exact,,4.0,175.1,,,,4
2009,September,Wednesday,Day,Light,Front to rear collision,0.0,0.0,5.0,0.0,1.0,4.0,0.0,5.0,2.0,2.0,Not junction,Exact,,4.0,170.2,,,,4
2009,October,Wednesday,Day,Light,Front to side collision,0.0,0.0,3.0,0.0,1.0,2.0,0.0,3.0,2.0,2.0,Not junction,Exact,,4.0,226.0,,,,4
2009,March,Sunday,Day,Light,Other,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Not junction,Exact,,4.0,171.1,,,,4
2009,June,Saturday,Day,Light,Front to side collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Not junction,Exact,,4.0,150.0,,,,4
2009,January,Sunday,Night,Severe,Front to rear collision,0.0,1.0,2.0,0.0,0.0,3.0,0.0,3.0,4.0,4.0,Not junction,Exact,,4.0,226.1,,,,4
2009,December,Tuesday,Night,Light,Side to side collision,0.0,0.0,12.0,0.0,10.0,2.0,0.0,12.0,2.0,2.0,Not junction,Exact,,4.0,230.0,,,,4
2009,December,Sunday,Night,Light,Side to side collision,0.0,0.0,3.0,0.0,1.0,2.0,0.0,3.0,3.0,3.0,Not junction,Exact,,4.0,223.1,,,,4
2009,February,Thursday,Day,Severe,Front end collision,0.0,1.0,4.0,0.0,1.0,4.0,0.0,5.0,2.0,2.0,Not junction,Exact,,4.0,174.4,,,,4
2009,August,Saturday,Day,Light,Slip,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,Not junction,Exact,,4.0,183.1,,,,4
2009,October,Saturday,Night,Light,Front to rear collision,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,4.0,4.0,Not junction,Exact,,4.0,174.0,,,,4
2009,December,Saturday,Night,Light,Front to side collision,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,Not junction,Exact,,4.0,177.9,,,,4
2009,November,Wednesday,Night,Fatal,Pedestrian,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,Not junction,Exact,,4.0,167.7,,,,4
2009,March,Thursday,Night,Severe,Pedestrian,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,Not junction,Centered,,4.0,219.0,,,,4
2009,April,Saturday,Day,Light,Front to rear collision,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,2.0,2.0,Not junction,Exact,,4.0,235.3,,,,4
2009,March,Wednesday,Night,Severe,Hit an object,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,Not junction,Exact,,4.0,246.5,,,,4
2009,September,Sunday,Day,Light,Hit an object,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,Not junction,Exact,,4.0,196.9,,,,4
2009,February,Saturday,Night,Light,Front to rear collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Not junction,Centered,,4.0,220.0,,,,4
2009,November,Thursday,Night,Severe,Front to rear collision,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Not junction,Exact,,4.0,174.5,,,,4
2009,November,Monday,Night,Light,Front to rear collision,0.0,0.0,5.0,0.0,0.0,5.0,0.0,5.0,4.0,4.0,Not junction,Exact,,4.0,149.0,,,,4
2009,May,Wednesday,Night,Light,Pedestrian,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,Not junction,Centered,,4.0,220.0,,,,4
2009,September,Tuesday,Night,Severe,Pedestrian,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,Not junction,Centered,,4.0,220.0,,,,4
2009,August,Thursday,Night,Light,Front to rear collision,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,2.0,2.0,Not junction,Exact,,4.0,227.1,,,,4
2009,May,Sunday,Night,Light,Front to rear collision,0.0,0.0,4.0,0.0,2.0,2.0,0.0,4.0,2.0,2.0,Not junction,Exact,,4.0,238.1,,,,4
2009,February,Sunday,Night,Light,Front to side collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Not junction,Exact,,4.0,190.3,,,,4
2009,September,Wednesday,Night,Light,Front to rear collision,0.0,0.0,7.0,0.0,2.0,5.0,0.0,7.0,5.0,5.0,Not junction,Centered,,4.0,222.0,,,,4
2009,April,Monday,Night,Light,Front to rear collision,0.0,0.0,6.0,0.0,2.0,4.0,0.0,6.0,2.0,2.0,Not junction,Exact,,4.0,237.1,,,,4
2009,June,Thursday,Night,Light,Side to side collision,0.0,0.0,4.0,0.0,2.0,2.0,0.0,4.0,2.0,2.0,Not junction,Exact,,4.0,170.5,,,,4
2009,April,Saturday,Night,Fatal,Pedestrian,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,Not junction,Centered,,4.0,220.0,,,,4
2009,July,Tuesday,Night,Severe,Drive off road or on paveway,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,Not junction,Exact,,4.0,243.3,,,,4
2009,January,Friday,Night,Fatal,Pedestrian,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,Not junction,Exact,,4.0,229.1,,,,4
2009,September,Monday,Night,Light,Side to side collision,0.0,0.0,3.0,0.0,1.0,2.0,0.0,3.0,4.0,4.0,Not junction,Centered,,4.0,240.0,,,,4
2009,February,Saturday,Night,Light,Front to rear collision,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,Not junction,Exact,,4.0,228.1,,,,4
2009,November,Friday,Night,Light,Hit an object,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,Not junction,Exact,,4.0,178.2,,,,4
2009,July,Friday,Night,Light,Front to side collision,0.0,0.0,4.0,0.0,2.0,2.0,0.0,4.0,2.0,2.0,Not junction,Exact,,4.0,176.5,,,,4
2009,November,Monday,Night,Light,Front to rear collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Not junction,Exact,,4.0,225.9,,,,4
2009,January,Thursday,Night,Light,Front to rear collision,0.0,0.0,7.0,0.0,0.0,7.0,0.0,7.0,4.0,4.0,Not junction,Exact,,4.0,227.5,,,,4
2009,October,Saturday,Night,Light,Front to rear collision,0.0,0.0,5.0,0.0,0.0,5.0,0.0,5.0,2.0,2.0,Not junction,Exact,,4.0,195.0,,,,4
2009,October,Thursday,Night,Light,Collision with stopped vehicle,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,Not junction,Exact,,4.0,199.2,,,,4
2009,September,Tuesday,Night,Fatal,Front to side collision,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Not junction,Exact,,4.0,155.8,,,,4
2009,August,Sunday,Night,Light,Front to side collision,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,2.0,2.0,Not junction,Exact,,4.0,196.8,,,,4
2009,August,Saturday,Night,Light,Front to rear collision,0.0,0.0,5.0,0.0,2.0,3.0,0.0,5.0,2.0,2.0,Not junction,Centered,,4.0,220.0,,,,4
2009,March,Wednesday,Night,Light,Front to rear collision,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,4.0,4.0,Not junction,Exact,,4.0,174.5,,,,4
2010,August,Thursday,Night,Light,Front to side collision,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,Junction,Exact,,4.0,,651.0,,,4
2010,May,Tuesday,Night,Light,Front to rear collision,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,Junction,Exact,,4.0,,,,,4
2010,September,Sunday,Night,Light,Front to side collision,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,2.0,2.0,Junction,Exact,,4.0,,721.0,,,4
2010,December,Monday,Night,Light,Front to rear collision,0.0,0.0,3.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,Junction,Exact,,4.0,,,,,4
2010,June,Saturday,Night,Light,Front to side collision,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,Junction,Exact,,4.0,,,,,4
2010,December,Monday,Night,Light,Front to side collision,0.0,0.0,5.0,0.0,2.0,2.0,1.0,5.0,2.0,2.0,Junction,Exact,,4.0,,65.0,,,4
2010,June,Saturday,Night,Light,Front end collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Junction,Exact,,4.0,,,,,4
2010,April,Sunday,Night,Light,Front to side collision,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,2.0,2.0,Junction,Exact,,4.0,,,,,4
2010,February,Saturday,Night,Light,Front to side collision,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,2.0,2.0,Junction,Exact,,4.0,,85.0,,,4
2010,August,Wednesday,Night,Light,Hit an object,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,Junction,Exact,,4.0,,57.0,,,4
2010,May,Saturday,Night,Severe,Front to side collision,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,Junction,Exact,,4.0,,,,,4
2010,April,Sunday,Night,Light,Front to side collision,0.0,0.0,5.0,0.0,3.0,2.0,0.0,5.0,2.0,2.0,Junction,Exact,,4.0,,,,,4
2010,April,Sunday,Night,Light,Side to side collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Junction,Exact,,4.0,,651.0,,,4
2010,August,Thursday,Night,Light,Front to side collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Junction,Exact,,4.0,,,,,4
2010,December,Saturday,Night,Light,Front end collision,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,Junction,Exact,,4.0,,57.0,,,4
2010,February,Tuesday,Night,Light,Hit an object,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,Junction,Exact,,4.0,,,,,4
2010,November,Friday,Day,Fatal,Front to rear collision,2.0,2.0,1.0,0.0,0.0,5.0,0.0,5.0,2.0,2.0,Junction,Exact,,4.0,,85.0,,,4
2010,October,Monday,Day,Light,Front to side collision,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,Junction,Exact,,4.0,,581.0,,,4
2010,August,Wednesday,Day,Light,Pedestrian,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,Junction,Exact,,4.0,,,,,4
2010,November,Friday,Day,Light,Front to side collision,0.0,0.0,3.0,0.0,1.0,2.0,0.0,3.0,2.0,2.0,Junction,Exact,,4.0,,65.0,,,4
2010,February,Tuesday,Day,Light,Side to side collision,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,2.0,2.0,Junction,Exact,,4.0,,,,,4
2010,July,Thursday,Day,Light,Front to side collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Junction,Exact,,4.0,,,,,4
2010,April,Monday,Day,Light,Front to side collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Junction,Exact,,4.0,,,,,4
2010,April,Wednesday,Day,Light,Front to side collision,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,3.0,3.0,Junction,Exact,,4.0,,,,,4
2010,January,Friday,Day,Light,Front to side collision,0.0,0.0,3.0,0.0,1.0,2.0,0.0,3.0,2.0,2.0,Junction,Exact,,4.0,,7021.0,,,4
2010,January,Wednesday,Day,Light,Front to side collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Junction,Exact,,4.0,,5711.0,,,4
2010,October,Tuesday,Day,Light,Front to side collision,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,Junction,Exact,,4.0,,,,,4
2010,September,Tuesday,Day,Light,Front to side collision,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,Junction,Exact,,4.0,,8919.0,,,4
2010,April,Thursday,Day,Light,Front to side collision,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,Junction,Exact,,4.0,,,,,4
2010,September,Wednesday,Day,Light,Front to side collision,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,Junction,Exact,,4.0,,653.0,,,4
2010,March,Thursday,Day,Light,Front to side collision,0.0,0.0,4.0,0.0,2.0,2.0,0.0,4.0,2.0,2.0,Junction,Exact,,4.0,,65.0,,,4
2010,January,Tuesday,Day,Light,Front to rear collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Junction,Exact,,4.0,,,,,4
2010,November,Tuesday,Day,Light,Front to rear collision,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,3.0,3.0,Junction,Exact,,4.0,,8510.0,,,4
2010,March,Monday,Day,Light,Front to side collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Junction,Exact,,4.0,,65.0,,,4
2010,October,Friday,Day,Light,Front to side collision,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,Junction,Exact,,4.0,,653.0,,,4
2010,July,Friday,Day,Light,Front to side collision,0.0,0.0,3.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,Junction,Exact,,4.0,,,,,4
2010,May,Monday,Day,Light,Front to side collision,0.0,0.0,5.0,0.0,0.0,5.0,0.0,5.0,2.0,2.0,Junction,Exact,,4.0,,,,,4
2010,June,Tuesday,Day,Light,Front to side collision,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,Junction,Exact,,4.0,,,,,4
2010,July,Sunday,Day,Light,Front to side collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Junction,Exact,,4.0,,8510.0,,,4
