location,year,total,fatal,severe,light
238.1,2004.0,1.0,0.0,0.0,1.0
238.1,2005.0,2.0,0.0,0.0,2.0
238.1,2007.0,4.0,0.0,0.0,4.0
238.1,2008.0,3.0,0.0,1.0,2.0
238.1,2009.0,1.0,0.0,0.0,1.0
238.1,2013.0,3.0,0.0,0.0,3.0
238.1,2015.0,1.0,0.0,0.0,1.0
238.1,2017.0,1.0,0.0,0.0,1.0
238.1,2019.0,3.0,0.0,0.0,3.0
238.2,2003.0,5.0,0.0,0.0,5.0
238.2,2004.0,5.0,0.0,0.0,5.0
238.2,2005.0,7.0,0.0,0.0,7.0
238.2,2006.0,4.0,0.0,1.0,3.0
238.2,2007.0,5.0,1.0,1.0,3.0
238.2,2008.0,3.0,0.0,1.0,2.0
238.2,2009.0,4.0,0.0,0.0,4.0
238.2,2010.0,4.0,0.0,1.0,3.0
238.2,2012.0,2.0,0.0,0.0,2.0
238.2,2013.0,1.0,0.0,0.0,1.0
238.2,2014.0,2.0,0.0,0.0,2.0
238.2,2015.0,2.0,0.0,0.0,2.0
238.2,2016.0,1.0,0.0,0.0,1.0
238.2,2018.0,1.0,0.0,0.0,1.0
238.2,2019.0,1.0,0.0,0.0,1.0
238.3,2004.0,1.0,0.0,0.0,1.0
238.3,2008.0,1.0,0.0,1.0,0.0
238.4,2009.0,1.0,0.0,0.0,1.0
238.4,2011.0,1.0,0.0,0.0,1.0
238.4,2020.0,2.0,0.0,0.0,2.0
238.5,2003.0,1.0,0.0,0.0,1.0
238.5,2004.0,1.0,0.0,0.0,1.0
238.5,2007.0,2.0,0.0,0.0,2.0
238.5,2008.0,1.0,0.0,0.0,1.0
238.5,2012.0,1.0,0.0,0.0,1.0
238.5,2019.0,1.0,0.0,0.0,1.0
238.7,2004.0,2.0,0.0,0.0,2.0
238.7,2010.0,1.0,0.0,0.0,1.0
238.7,2011.0,1.0,0.0,0.0,1.0
238.7,2012.0,1.0,0.0,0.0,1.0
238.7,2018.0,1.0,0.0,0.0,1.0
238.7,2019.0,2.0,0.0,1.0,1.0
238.8,2005.0,1.0,0.0,0.0,1.0
238.8,2007.0,1.0,0.0,0.0,1.0
238.8,2010.0,1.0,0.0,0.0,1.0
238.8,2019.0,3.0,0.0,0.0,3.0
238.8,2020.0,2.0,0.0,0.0,2.0
238.8,2021.0,2.0,0.0,0.0,2.0
238.9,2004.0,1.0,0.0,0.0,1.0
238.9,2005.0,1.0,0.0,0.0,1.0
238.9,2018.0,1.0,0.0,1.0,0.0
238.0,2009.0,1.0,0.0,0.0,1.0
239.0,2003.0,5.0,0.0,2.0,3.0
239.0,2004.0,1.0,1.0,0.0,0.0
239.0,2005.0,4.0,0.0,0.0,4.0
239.0,2006.0,2.0,0.0,1.0,1.0
239.0,2007.0,5.0,0.0,2.0,3.0
239.0,2008.0,2.0,0.0,1.0,1.0
239.0,2009.0,3.0,0.0,0.0,3.0
239.0,2010.0,4.0,0.0,0.0,4.0
239.0,2011.0,3.0,0.0,0.0,3.0
239.0,2012.0,8.0,1.0,0.0,7.0
239.0,2013.0,6.0,0.0,1.0,5.0
239.0,2014.0,2.0,0.0,0.0,2.0
239.0,2015.0,1.0,0.0,1.0,0.0
239.0,2016.0,4.0,0.0,1.0,3.0
239.0,2017.0,2.0,0.0,0.0,2.0
239.0,2018.0,6.0,1.0,2.0,3.0
239.0,2019.0,2.0,0.0,0.0,2.0
239.0,2021.0,1.0,0.0,1.0,0.0
239.1,2004.0,4.0,0.0,1.0,3.0
239.1,2005.0,2.0,0.0,0.0,2.0
239.1,2006.0,3.0,0.0,0.0,3.0
239.1,2007.0,1.0,0.0,0.0,1.0
239.2,2004.0,3.0,0.0,0.0,3.0
239.2,2007.0,1.0,0.0,0.0,1.0
239.2,2020.0,1.0,0.0,1.0,0.0
239.3,2008.0,1.0,0.0,0.0,1.0
239.5,2012.0,1.0,0.0,0.0,1.0
239.5,2013.0,1.0,0.0,0.0,1.0
239.6,2014.0,1.0,0.0,1.0,0.0
239.8,2016.0,1.0,0.0,1.0,0.0
239.9,2006.0,1.0,0.0,0.0,1.0
239.9,2008.0,1.0,0.0,0.0,1.0
239.9,2010.0,1.0,0.0,0.0,1.0
239.9,2011.0,2.0,0.0,0.0,2.0
239.9,2014.0,1.0,0.0,0.0,1.0
239.9,2018.0,1.0,0.0,1.0,0.0
239.9,2020.0,1.0,0.0,0.0,1.0
239.0,2010.0,1.0,0.0,0.0,1.0
240.0,2003.0,1.0,0.0,0.0,1.0
240.0,2006.0,1.0,0.0,0.0,1.0
240.0,2007.0,1.0,0.0,1.0,0.0
240.0,2010.0,1.0,0.0,0.0,1.0
240.0,2011.0,6.0,0.0,1.0,5.0
240.0,2012.0,1.0,0.0,1.0,0.0
240.0,2013.0,1.0,0.0,0.0,1.0
240.0,2014.0,1.0,0.0,1.0,0.0
240.0,2015.0,1.0,0.0,0.0,1.0
240.0,2016.0,1.0,0.0,1.0,0.0
240.0,2017.0,2.0,0.0,0.0,2.0
240.0,2020.0,1.0,1.0,0.0,0.0
240.1,2003.0,2.0,0.0,0.0,2.0
240.1,2004.0,1.0,0.0,0.0,1.0
240.1,2008.0,1.0,0.0,0.0,1.0
240.2,2004.0,1.0,0.0,0.0,1.0
240.2,2005.0,1.0,0.0,0.0,1.0
240.2,2007.0,1.0,0.0,0.0,1.0
240.2,2020.0,1.0,0.0,1.0,0.0
240.3,2003.0,2.0,0.0,0.0,2.0
240.3,2004.0,1.0,0.0,0.0,1.0
240.3,2005.0,7.0,0.0,0.0,7.0
240.3,2007.0,1.0,0.0,0.0,1.0
240.3,2008.0,1.0,0.0,0.0,1.0
240.3,2015.0,1.0,0.0,0.0,1.0
240.3,2019.0,1.0,0.0,0.0,1.0
240.3,2021.0,1.0,0.0,0.0,1.0
240.4,2005.0,1.0,0.0,0.0,1.0
240.4,2008.0,2.0,1.0,0.0,1.0
240.4,2009.0,1.0,0.0,0.0,1.0
240.4,2012.0,1.0,0.0,0.0,1.0
240.4,2016.0,2.0,0.0,0.0,2.0
240.4,2017.0,1.0,0.0,0.0,1.0
240.4,2018.0,1.0,0.0,0.0,1.0
240.4,2021.0,1.0,0.0,0.0,1.0
240.5,2003.0,1.0,0.0,0.0,1.0
240.5,2005.0,1.0,0.0,0.0,1.0
240.6,2003.0,1.0,0.0,0.0,1.0
240.6,2004.0,1.0,0.0,0.0,1.0
240.8,2005.0,1.0,0.0,0.0,1.0
240.8,2007.0,1.0,0.0,0.0,1.0
240.8,2018.0,1.0,0.0,0.0,1.0
240.8,2021.0,1.0,0.0,0.0,1.0
240.9,2005.0,1.0,0.0,0.0,1.0
240.9,2015.0,1.0,0.0,0.0,1.0
240.9,2021.0,1.0,0.0,1.0,0.0
240.0,2009.0,1.0,0.0,0.0,1.0
241.0,2003.0,3.0,1.0,0.0,2.0
241.0,2005.0,1.0,0.0,1.0,0.0
241.0,2010.0,2.0,1.0,0.0,1.0
241.0,2011.0,3.0,1.0,1.0,1.0
241.0,2012.0,1.0,0.0,0.0,1.0
241.0,2013.0,4.0,1.0,0.0,3.0
241.0,2014.0,2.0,0.0,0.0,2.0
241.0,2015.0,1.0,0.0,0.0,1.0
241.0,2017.0,2.0,0.0,0.0,2.0
241.0,2018.0,4.0,0.0,0.0,4.0
241.0,2019.0,1.0,0.0,0.0,1.0
241.0,2020.0,2.0,0.0,0.0,2.0
241.0,2021.0,1.0,0.0,0.0,1.0
241.1,2006.0,1.0,0.0,0.0,1.0
241.1,2008.0,1.0,0.0,0.0,1.0
241.2,2003.0,1.0,0.0,0.0,1.0
241.2,2007.0,1.0,0.0,0.0,1.0
241.2,2016.0,1.0,0.0,0.0,1.0
241.2,2021.0,1.0,0.0,0.0,1.0
241.3,2011.0,1.0,0.0,0.0,1.0
241.4,2004.0,1.0,0.0,0.0,1.0
241.5,2003.0,1.0,0.0,0.0,1.0
241.5,2004.0,1.0,0.0,0.0,1.0
241.5,2007.0,1.0,0.0,1.0,0.0
241.5,2010.0,1.0,0.0,0.0,1.0
241.5,2011.0,1.0,0.0,0.0,1.0
241.5,2012.0,1.0,0.0,0.0,1.0
241.6,2019.0,1.0,0.0,1.0,0.0
241.7,2008.0,1.0,0.0,0.0,1.0
241.7,2021.0,2.0,0.0,0.0,2.0
241.8,2004.0,1.0,0.0,0.0,1.0
241.8,2005.0,1.0,0.0,0.0,1.0
241.8,2010.0,1.0,0.0,0.0,1.0
241.8,2012.0,1.0,0.0,0.0,1.0
241.8,2014.0,1.0,0.0,0.0,1.0
242.0,2003.0,4.0,0.0,1.0,3.0
242.0,2004.0,2.0,0.0,0.0,2.0
242.0,2006.0,1.0,0.0,1.0,0.0
242.0,2007.0,1.0,0.0,0.0,1.0
242.0,2009.0,1.0,0.0,0.0,1.0
242.0,2010.0,3.0,0.0,0.0,3.0
242.0,2011.0,2.0,0.0,0.0,2.0
242.0,2012.0,4.0,0.0,1.0,3.0
242.0,2013.0,4.0,0.0,0.0,4.0
242.0,2014.0,3.0,0.0,0.0,3.0
242.0,2015.0,3.0,1.0,0.0,2.0
242.0,2016.0,3.0,0.0,0.0,3.0
242.0,2017.0,8.0,1.0,0.0,7.0
242.0,2018.0,3.0,0.0,0.0,3.0
242.0,2020.0,3.0,0.0,1.0,2.0
242.1,2003.0,2.0,1.0,0.0,1.0
242.1,2005.0,1.0,0.0,0.0,1.0
242.1,2006.0,2.0,0.0,0.0,2.0
242.1,2007.0,1.0,0.0,0.0,1.0
242.1,2008.0,1.0,0.0,0.0,1.0
242.1,2009.0,1.0,0.0,0.0,1.0
242.1,2010.0,1.0,0.0,0.0,1.0
242.1,2018.0,1.0,0.0,0.0,1.0
242.1,2019.0,1.0,0.0,0.0,1.0
242.1,2020.0,1.0,0.0,1.0,0.0
242.1,2021.0,5.0,0.0,1.0,4.0
242.2,2004.0,1.0,0.0,0.0,1.0
242.2,2020.0,1.0,0.0,0.0,1.0
242.3,2003.0,2.0,0.0,0.0,2.0
242.3,2005.0,1.0,0.0,0.0,1.0
242.3,2006.0,3.0,0.0,0.0,3.0
242.3,2007.0,1.0,0.0,0.0,1.0
242.3,2008.0,1.0,0.0,0.0,1.0
242.3,2009.0,1.0,0.0,0.0,1.0
242.3,2010.0,1.0,0.0,0.0,1.0
242.3,2012.0,1.0,0.0,1.0,0.0
242.3,2014.0,1.0,0.0,0.0,1.0
242.3,2019.0,1.0,0.0,0.0,1.0
242.3,2020.0,2.0,0.0,0.0,2.0
242.3,2021.0,4.0,0.0,0.0,4.0
242.4,2003.0,3.0,0.0,0.0,3.0
242.4,2004.0,1.0,0.0,0.0,1.0
242.4,2005.0,2.0,0.0,1.0,1.0
242.4,2006.0,1.0,0.0,0.0,1.0
242.4,2008.0,3.0,0.0,0.0,3.0
242.4,2009.0,2.0,0.0,0.0,2.0
242.4,2010.0,1.0,0.0,0.0,1.0
242.4,2015.0,1.0,0.0,0.0,1.0
242.4,2019.0,1.0,0.0,0.0,1.0
242.4,2021.0,1.0,0.0,0.0,1.0
242.5,2003.0,1.0,0.0,0.0,1.0
242.5,2004.0,1.0,0.0,0.0,1.0
242.5,2005.0,1.0,0.0,0.0,1.0
242.5,2006.0,1.0,0.0,0.0,1.0
242.5,2009.0,1.0,0.0,0.0,1.0
242.5,2010.0,1.0,0.0,0.0,1.0
242.5,2019.0,1.0,0.0,0.0,1.0
242.5,2020.0,1.0,0.0,0.0,1.0
242.6,2012.0,1.0,0.0,0.0,1.0
242.6,2014.0,1.0,0.0,0.0,1.0
242.7,2003.0,1.0,1.0,0.0,0.0
242.7,2006.0,1.0,0.0,1.0,0.0
242.7,2016.0,1.0,0.0,0.0,1.0
242.7,2021.0,1.0,0.0,0.0,1.0
242.8,2003.0,1.0,0.0,0.0,1.0
242.9,2018.0,1.0,0.0,0.0,1.0
242.0,2006.0,1.0,0.0,0.0,1.0
243.0,2003.0,3.0,0.0,0.0,3.0
243.0,2004.0,1.0,0.0,0.0,1.0
243.0,2005.0,4.0,0.0,0.0,4.0
243.0,2006.0,4.0,0.0,2.0,2.0
243.0,2007.0,1.0,0.0,0.0,1.0
243.0,2009.0,1.0,0.0,0.0,1.0
243.0,2010.0,2.0,0.0,0.0,2.0
243.0,2011.0,2.0,0.0,0.0,2.0
243.0,2012.0,4.0,0.0,0.0,4.0
243.0,2013.0,2.0,0.0,0.0,2.0
243.0,2015.0,5.0,0.0,1.0,4.0
243.0,2016.0,5.0,0.0,1.0,4.0
243.0,2017.0,9.0,0.0,1.0,8.0
243.0,2018.0,6.0,0.0,1.0,5.0
243.0,2019.0,4.0,0.0,2.0,2.0
243.0,2020.0,5.0,0.0,0.0,5.0
243.0,2021.0,2.0,0.0,1.0,1.0
243.1,2008.0,1.0,0.0,1.0,0.0
243.2,2003.0,1.0,0.0,0.0,1.0
243.2,2006.0,1.0,0.0,0.0,1.0
243.2,2009.0,1.0,1.0,0.0,0.0
243.2,2019.0,2.0,0.0,0.0,2.0
243.2,2020.0,3.0,0.0,1.0,2.0
243.2,2021.0,1.0,0.0,0.0,1.0
243.3,2007.0,1.0,0.0,1.0,0.0
243.3,2008.0,1.0,0.0,0.0,1.0
243.3,2009.0,1.0,0.0,1.0,0.0
243.3,2021.0,2.0,0.0,0.0,2.0
243.3,2022.0,1.0,0.0,0.0,1.0
243.4,2003.0,1.0,0.0,0.0,1.0
243.4,2004.0,1.0,0.0,1.0,0.0
243.4,2006.0,1.0,0.0,0.0,1.0
243.4,2008.0,1.0,0.0,0.0,1.0
243.4,2009.0,1.0,0.0,1.0,0.0
243.4,2010.0,1.0,0.0,0.0,1.0
243.4,2014.0,2.0,0.0,0.0,2.0
243.4,2015.0,1.0,0.0,0.0,1.0
243.4,2016.0,1.0,0.0,0.0,1.0
243.4,2019.0,1.0,0.0,0.0,1.0
243.5,2003.0,4.0,0.0,0.0,4.0
243.5,2004.0,1.0,0.0,1.0,0.0
243.5,2005.0,2.0,0.0,0.0,2.0
243.5,2010.0,2.0,1.0,1.0,0.0
243.5,2011.0,3.0,2.0,0.0,1.0
243.5,2012.0,1.0,0.0,0.0,1.0
243.5,2013.0,1.0,0.0,0.0,1.0
243.5,2017.0,3.0,0.0,0.0,3.0
243.5,2018.0,1.0,0.0,0.0,1.0
243.6,2003.0,2.0,0.0,1.0,1.0
243.6,2004.0,3.0,0.0,0.0,3.0
243.6,2006.0,2.0,0.0,0.0,2.0
243.6,2007.0,1.0,0.0,0.0,1.0
243.6,2019.0,2.0,1.0,0.0,1.0
243.6,2020.0,1.0,0.0,0.0,1.0
243.7,2003.0,1.0,0.0,1.0,0.0
243.7,2005.0,1.0,0.0,0.0,1.0
243.7,2008.0,1.0,0.0,0.0,1.0
243.8,2003.0,7.0,0.0,0.0,7.0
243.8,2004.0,4.0,0.0,1.0,3.0
243.8,2005.0,7.0,0.0,1.0,6.0
243.8,2006.0,6.0,0.0,0.0,6.0
243.8,2007.0,3.0,0.0,0.0,3.0
243.8,2009.0,5.0,0.0,0.0,5.0
243.8,2011.0,1.0,0.0,0.0,1.0
243.8,2012.0,5.0,1.0,0.0,4.0
243.8,2013.0,2.0,0.0,0.0,2.0
243.8,2014.0,1.0,0.0,0.0,1.0
243.8,2015.0,1.0,0.0,0.0,1.0
243.8,2017.0,2.0,0.0,0.0,2.0
243.8,2018.0,1.0,0.0,0.0,1.0
243.8,2019.0,5.0,0.0,2.0,3.0
243.8,2020.0,2.0,0.0,0.0,2.0
243.8,2021.0,4.0,0.0,0.0,4.0
243.0,2010.0,1.0,0.0,0.0,1.0
244.0,2003.0,1.0,0.0,0.0,1.0
244.0,2005.0,1.0,0.0,1.0,0.0
244.0,2010.0,1.0,0.0,0.0,1.0
244.0,2012.0,1.0,0.0,0.0,1.0
244.0,2013.0,2.0,0.0,0.0,2.0
244.0,2015.0,1.0,0.0,0.0,1.0
244.0,2016.0,1.0,0.0,0.0,1.0
244.0,2017.0,3.0,0.0,1.0,2.0
244.0,2019.0,1.0,0.0,0.0,1.0
244.0,2020.0,3.0,0.0,0.0,3.0
244.1,2003.0,1.0,0.0,0.0,1.0
244.2,2003.0,6.0,0.0,0.0,6.0
244.2,2004.0,5.0,1.0,0.0,4.0
244.2,2005.0,11.0,0.0,0.0,11.0
244.2,2006.0,5.0,0.0,0.0,5.0
244.2,2007.0,3.0,0.0,1.0,2.0
244.2,2008.0,7.0,1.0,1.0,5.0
244.2,2009.0,4.0,1.0,0.0,3.0
244.2,2010.0,3.0,0.0,1.0,2.0
244.2,2011.0,2.0,0.0,0.0,2.0
244.2,2013.0,2.0,0.0,0.0,2.0
244.2,2014.0,2.0,0.0,0.0,2.0
244.2,2015.0,2.0,0.0,1.0,1.0
244.2,2016.0,1.0,0.0,0.0,1.0
244.2,2017.0,1.0,0.0,0.0,1.0
244.2,2018.0,1.0,0.0,0.0,1.0
244.2,2019.0,3.0,0.0,0.0,3.0
244.4,2005.0,2.0,0.0,0.0,2.0
244.4,2009.0,1.0,0.0,0.0,1.0
244.4,2010.0,1.0,0.0,1.0,0.0
244.4,2018.0,2.0,0.0,0.0,2.0
244.5,2003.0,1.0,0.0,1.0,0.0
244.5,2004.0,1.0,0.0,0.0,1.0
244.5,2018.0,1.0,0.0,0.0,1.0
244.6,2003.0,1.0,0.0,0.0,1.0
244.6,2005.0,1.0,0.0,0.0,1.0
244.6,2010.0,1.0,0.0,0.0,1.0
244.6,2012.0,2.0,1.0,1.0,0.0
244.6,2014.0,1.0,0.0,0.0,1.0
244.6,2020.0,1.0,0.0,0.0,1.0
244.8,2003.0,1.0,0.0,0.0,1.0
244.8,2010.0,2.0,0.0,0.0,2.0
244.8,2012.0,1.0,0.0,0.0,1.0
244.8,2013.0,1.0,0.0,0.0,1.0
244.8,2018.0,2.0,0.0,0.0,2.0
244.8,2020.0,1.0,1.0,0.0,0.0
244.8,2021.0,2.0,0.0,1.0,1.0
244.9,2016.0,1.0,0.0,0.0,1.0
244.9,2021.0,3.0,0.0,0.0,3.0
245.0,2003.0,1.0,0.0,0.0,1.0
245.0,2005.0,1.0,0.0,1.0,0.0
245.0,2009.0,1.0,0.0,0.0,1.0
245.0,2011.0,1.0,0.0,0.0,1.0
245.0,2012.0,1.0,0.0,0.0,1.0
245.0,2013.0,1.0,0.0,1.0,0.0
245.0,2014.0,1.0,0.0,0.0,1.0
245.0,2015.0,3.0,1.0,0.0,2.0
245.0,2018.0,2.0,0.0,0.0,2.0
245.1,2003.0,1.0,0.0,0.0,1.0
245.1,2020.0,1.0,0.0,0.0,1.0
245.2,2003.0,1.0,0.0,0.0,1.0
245.2,2006.0,1.0,0.0,1.0,0.0
245.2,2007.0,1.0,0.0,0.0,1.0
245.2,2008.0,1.0,0.0,1.0,0.0
245.2,2013.0,1.0,0.0,0.0,1.0
245.3,2015.0,3.0,0.0,0.0,3.0
245.3,2019.0,1.0,0.0,0.0,1.0
245.3,2020.0,1.0,0.0,0.0,1.0
245.5,2011.0,1.0,0.0,0.0,1.0
245.6,2004.0,1.0,0.0,0.0,1.0
245.6,2019.0,1.0,0.0,0.0,1.0
245.7,2003.0,1.0,0.0,1.0,0.0
245.7,2006.0,1.0,0.0,0.0,1.0
245.7,2014.0,1.0,0.0,0.0,1.0
245.7,2016.0,1.0,0.0,0.0,1.0
245.8,2015.0,1.0,0.0,0.0,1.0
245.9,2003.0,1.0,0.0,1.0,0.0
245.9,2005.0,1.0,0.0,1.0,0.0
245.9,2007.0,1.0,0.0,1.0,0.0
245.9,2008.0,1.0,0.0,0.0,1.0
245.9,2014.0,1.0,1.0,0.0,0.0
245.9,2015.0,1.0,0.0,0.0,1.0
245.9,2016.0,1.0,0.0,0.0,1.0
245.9,2017.0,1.0,0.0,1.0,0.0
245.9,2020.0,1.0,0.0,0.0,1.0
246.0,2003.0,2.0,0.0,0.0,2.0
246.0,2005.0,2.0,1.0,0.0,1.0
246.0,2006.0,2.0,0.0,0.0,2.0
246.0,2010.0,1.0,0.0,0.0,1.0
246.0,2011.0,1.0,0.0,0.0,1.0
246.0,2012.0,2.0,0.0,1.0,1.0
246.0,2014.0,2.0,0.0,1.0,1.0
246.0,2015.0,1.0,0.0,0.0,1.0
246.0,2017.0,1.0,0.0,0.0,1.0
246.0,2021.0,1.0,0.0,0.0,1.0
246.1,2005.0,1.0,0.0,1.0,0.0
246.1,2013.0,1.0,0.0,0.0,1.0
246.1,2015.0,1.0,0.0,1.0,0.0
246.1,2017.0,1.0,0.0,0.0,1.0
246.1,2018.0,3.0,0.0,1.0,2.0
246.1,2019.0,1.0,1.0,0.0,0.0
246.1,2020.0,1.0,0.0,1.0,0.0
246.3,2004.0,1.0,0.0,0.0,1.0
246.3,2005.0,1.0,0.0,1.0,0.0
246.3,2008.0,1.0,0.0,1.0,0.0
246.4,2009.0,1.0,0.0,0.0,1.0
246.5,2005.0,1.0,0.0,0.0,1.0
246.5,2009.0,1.0,0.0,1.0,0.0
246.5,2010.0,3.0,0.0,0.0,3.0
246.5,2014.0,1.0,1.0,0.0,0.0
246.5,2015.0,1.0,0.0,0.0,1.0
246.7,2009.0,1.0,0.0,1.0,0.0
246.8,2013.0,1.0,0.0,1.0,0.0
246.9,2005.0,1.0,0.0,0.0,1.0
246.9,2009.0,2.0,0.0,0.0,2.0
246.9,2010.0,1.0,0.0,1.0,0.0
246.9,2016.0,1.0,0.0,0.0,1.0
246.9,2019.0,1.0,0.0,0.0,1.0
246.9,2021.0,1.0,0.0,0.0,1.0
247.0,2005.0,1.0,0.0,0.0,1.0
247.0,2006.0,1.0,0.0,1.0,0.0
247.0,2010.0,1.0,0.0,0.0,1.0
247.0,2011.0,3.0,0.0,1.0,2.0
247.0,2012.0,5.0,0.0,0.0,5.0
247.0,2013.0,1.0,0.0,0.0,1.0
247.0,2014.0,6.0,0.0,1.0,5.0
247.0,2015.0,4.0,0.0,2.0,2.0
247.0,2016.0,2.0,0.0,1.0,1.0
247.0,2017.0,5.0,1.0,1.0,3.0
247.0,2019.0,1.0,0.0,0.0,1.0
247.1,2006.0,1.0,0.0,0.0,1.0
247.1,2008.0,1.0,0.0,0.0,1.0
247.1,2015.0,1.0,0.0,0.0,1.0
247.1,2020.0,1.0,0.0,0.0,1.0
247.2,2003.0,2.0,0.0,0.0,2.0
247.2,2004.0,1.0,0.0,0.0,1.0
247.2,2013.0,1.0,0.0,0.0,1.0
247.2,2016.0,1.0,0.0,0.0,1.0
247.2,2018.0,2.0,0.0,0.0,2.0
247.2,2020.0,1.0,0.0,0.0,1.0
247.3,2012.0,1.0,0.0,0.0,1.0
247.3,2013.0,1.0,0.0,1.0,0.0
247.3,2014.0,1.0,0.0,0.0,1.0
247.3,2020.0,1.0,0.0,0.0,1.0
247.5,2005.0,1.0,0.0,0.0,1.0
247.5,2006.0,3.0,1.0,0.0,2.0
247.5,2007.0,2.0,0.0,1.0,1.0
247.5,2008.0,1.0,0.0,1.0,0.0
247.6,2011.0,1.0,0.0,1.0,0.0
247.7,2018.0,1.0,0.0,0.0,1.0
247.7,2019.0,1.0,0.0,0.0,1.0
247.7,2021.0,1.0,0.0,0.0,1.0
247.8,2004.0,1.0,0.0,1.0,0.0
247.8,2006.0,1.0,0.0,0.0,1.0
247.9,2022.0,1.0,0.0,0.0,1.0
248.0,2005.0,1.0,0.0,0.0,1.0
248.0,2007.0,1.0,0.0,0.0,1.0
248.0,2008.0,2.0,0.0,0.0,2.0
248.0,2009.0,3.0,0.0,1.0,2.0
248.0,2010.0,2.0,0.0,0.0,2.0
248.0,2011.0,2.0,0.0,0.0,2.0
248.0,2012.0,5.0,0.0,0.0,5.0
248.0,2013.0,6.0,0.0,2.0,4.0
248.0,2014.0,4.0,0.0,1.0,3.0
248.0,2016.0,1.0,0.0,0.0,1.0
248.0,2017.0,6.0,0.0,1.0,5.0
248.0,2018.0,1.0,0.0,0.0,1.0
248.0,2019.0,3.0,0.0,0.0,3.0
248.0,2020.0,2.0,0.0,0.0,2.0
248.1,2003.0,1.0,0.0,0.0,1.0
248.1,2004.0,4.0,0.0,0.0,4.0
248.1,2005.0,3.0,0.0,0.0,3.0
248.1,2006.0,1.0,0.0,0.0,1.0
248.1,2007.0,2.0,0.0,0.0,2.0
248.1,2008.0,2.0,0.0,0.0,2.0
248.1,2009.0,1.0,0.0,0.0,1.0
248.1,2010.0,2.0,0.0,0.0,2.0
248.1,2012.0,1.0,0.0,0.0,1.0
248.1,2013.0,2.0,0.0,0.0,2.0
248.1,2014.0,3.0,0.0,0.0,3.0
248.1,2015.0,1.0,0.0,0.0,1.0
248.1,2016.0,1.0,0.0,0.0,1.0
248.1,2017.0,2.0,0.0,0.0,2.0
248.1,2020.0,1.0,0.0,0.0,1.0
248.1,2021.0,1.0,0.0,1.0,0.0
248.2,2013.0,1.0,0.0,0.0,1.0
248.4,2005.0,1.0,0.0,0.0,1.0
248.5,2005.0,1.0,0.0,1.0,0.0
248.5,2007.0,1.0,0.0,0.0,1.0
248.5,2011.0,1.0,0.0,0.0,1.0
248.7,2003.0,3.0,1.0,0.0,2.0
248.7,2004.0,1.0,0.0,0.0,1.0
248.7,2005.0,1.0,0.0,0.0,1.0
248.7,2006.0,2.0,0.0,0.0,2.0
248.7,2007.0,1.0,0.0,0.0,1.0
248.7,2008.0,2.0,0.0,1.0,1.0
248.7,2009.0,1.0,0.0,0.0,1.0
248.7,2010.0,1.0,0.0,0.0,1.0
248.7,2011.0,2.0,0.0,0.0,2.0
248.7,2012.0,1.0,0.0,0.0,1.0
248.7,2013.0,1.0,0.0,0.0,1.0
248.7,2015.0,1.0,0.0,0.0,1.0
248.7,2017.0,1.0,0.0,0.0,1.0
248.7,2018.0,1.0,0.0,0.0,1.0
248.7,2019.0,1.0,0.0,0.0,1.0
248.7,2020.0,2.0,0.0,0.0,2.0
248.7,2021.0,2.0,0.0,0.0,2.0
248.7,2022.0,1.0,0.0,1.0,0.0
248.8,2006.0,1.0,0.0,0.0,1.0
248.8,2007.0,2.0,0.0,0.0,2.0
248.8,2015.0,3.0,0.0,2.0,1.0
248.9,2004.0,1.0,0.0,0.0,1.0
248.9,2006.0,1.0,0.0,0.0,1.0
248.9,2014.0,1.0,0.0,0.0,1.0
248.0,2003.0,1.0,0.0,1.0,0.0
249.0,2004.0,1.0,0.0,1.0,0.0
249.0,2009.0,2.0,0.0,1.0,1.0
249.0,2010.0,1.0,0.0,0.0,1.0
249.0,2012.0,3.0,0.0,2.0,1.0
249.0,2013.0,3.0,1.0,0.0,2.0
249.0,2014.0,1.0,1.0,0.0,0.0
249.1,2004.0,1.0,0.0,0.0,1.0
249.1,2019.0,1.0,0.0,0.0,1.0
249.4,2004.0,1.0,1.0,0.0,0.0
249.4,2021.0,1.0,0.0,0.0,1.0
249.5,2007.0,1.0,0.0,0.0,1.0
249.5,2008.0,1.0,0.0,0.0,1.0
249.5,2015.0,2.0,0.0,0.0,2.0
249.5,2021.0,1.0,0.0,1.0,0.0
249.7,2015.0,1.0,0.0,0.0,1.0
249.8,2010.0,1.0,0.0,0.0,1.0
249.9,2006.0,1.0,0.0,0.0,1.0
250.0,2004.0,3.0,0.0,0.0,3.0
250.0,2005.0,3.0,0.0,0.0,3.0
250.0,2006.0,1.0,0.0,0.0,1.0
250.0,2007.0,2.0,0.0,0.0,2.0
250.0,2010.0,3.0,0.0,0.0,3.0
250.0,2011.0,1.0,0.0,0.0,1.0
250.0,2012.0,2.0,0.0,0.0,2.0
250.0,2013.0,5.0,0.0,1.0,4.0
250.0,2014.0,1.0,0.0,0.0,1.0
250.0,2015.0,1.0,0.0,0.0,1.0
250.0,2016.0,3.0,0.0,0.0,3.0
250.0,2017.0,2.0,0.0,1.0,1.0
250.0,2018.0,1.0,0.0,0.0,1.0
250.0,2019.0,2.0,0.0,0.0,2.0
250.0,2021.0,1.0,1.0,0.0,0.0
